year,Loss,tmin6,dpt6,dpt11,tmax12,dpt12,tmin6_2,dpt6_2,dpt11_2,tmax12_2,dpt12_2,tmin6_dpt6,tmin6_dpt11,tmin6_tmax12,tmin6_dpt12,dpt6_dpt11,dpt6_tmax12,dpt6_dpt12,dpt11_tmax12,dpt11_dpt12,tmax12_dpt12
1965,193.5515428,15.38264722,14.24514038,1.725882792,2.057775456,-5.001224559,236.6258355,202.9240245,2.978671411,4.234439829,25.01224709,219.1279691,26.54864613,31.6540339,-76.93207306,24.58544265,29.31330025,-71.24314593,3.55147925,-8.631527405,-10.29139715
2010,257.409011,18.27395754,18.46611053,2.629066122,2.116838983,-5.367280295,333.9375241,340.997238,6.911988676,4.481007281,28.80769776,337.4489196,48.04344268,38.68302569,-98.08145219,48.5486256,39.08978263,-99.11279115,5.565309657,-14.11093479,-11.36166816
2011,267.7432631,17.26137184,16.14839984,-0.386858646,-1.857066909,-8.003732497,297.9549578,260.7708175,0.149659612,3.448697506,64.05973388,278.7435343,-6.677710944,-32.05552245,-138.1554027,-6.247148105,-29.98865899,-129.2474726,0.718422391,3.09631312,14.86346677
2007,223.7276096,16.52109282,14.05693899,1.044538463,5.978406041,-2.192659459,272.946508,197.5975339,1.091060602,35.74133879,4.807755501,232.2359939,17.25691691,98.76980111,-36.22513044,14.68301346,84.03808899,-30.82208024,6.244675059,-2.290317142,-13.10860855
1954,330.910628,18.25069339,16.44991257,-0.696043627,6.694436741,-4.610213597,333.0878093,270.5996234,0.484476731,44.81548328,21.25406941,300.2223106,-12.70327883,122.1781124,-84.13959483,-11.44985681,110.1228991,-75.83761057,-4.659620032,3.208909794,-30.86278329
1960,228.1972632,15.58566973,15.00249972,-2.805092434,6.927274347,-0.64619596,242.9131009,225.0749979,7.868543561,47.98712988,0.417569218,233.8240058,-43.71924423,107.9662101,-10.07139681,-42.08339845,103.9264315,-9.694554704,-19.43164486,1.812639397,-4.476376694
1941,185.9759559,17.0001697,15.61116922,-1.042480017,7.030453235,-1.831671218,289.0057697,243.7086043,1.086764586,49.42727269,3.355019452,265.3925258,-17.72233719,119.518898,-31.13872154,-16.27433195,109.7535951,-28.59452934,-7.329107008,1.909480643,-12.87747884
1946,200.0670455,16.5408636,15.0265854,0.633260661,0.549714598,-7.912010728,273.6001688,225.7982688,0.401019065,0.30218614,62.59991376,248.5526995,10.47467822,9.092754193,-130.8714903,9.515745405,8.260333358,-118.8905049,0.34811263,-5.010365145,-4.3493478
1949,224.6473657,17.212965,16.89299899,2.810038289,6.898811474,-3.106871486,296.286164,285.3734147,7.896315183,47.59359975,9.652650428,290.7786002,48.3690907,118.7490004,-53.47847013,47.46997396,116.5416152,-52.48437686,19.38592439,-8.730427832,-21.43372065
1942,209.6525961,17.31138984,16.35198087,0.949640971,7.506933804,-0.865229553,299.6842183,267.3872785,0.901817973,56.35405514,0.74862218,283.0755156,16.43960505,129.9554576,-14.9783261,15.52851099,122.753238,-14.14821711,7.128891904,-0.821657433,-6.495220981
1940,205.1680487,16.65166937,15.28212571,-0.57845968,7.43619006,-2.560283431,277.2780929,233.5433661,0.334615601,55.2969226,6.555051245,254.4729046,-9.632319337,123.8249783,-42.63299318,-8.840093546,113.6407913,-39.12657323,-4.301536122,1.481020734,-19.0387542
1985,197.1796148,15.14838112,13.9852507,-0.072309212,8.015917879,-1.000425365,229.4734506,195.5872373,0.005228622,64.25493944,1.000850911,211.8539077,-1.095367501,121.4281791,-15.15482471,-1.011262457,112.1046212,-13.99119954,-0.579624705,0.07233997,-8.01932757
1947,272.5659751,15.85789228,15.19172563,2.16454974,8.263271644,-2.184446946,251.4727474,230.7885276,4.685275576,68.28165826,4.771808459,240.9087485,34.3251966,131.0380716,-34.64072435,32.88324576,125.5333556,-33.18551865,17.88626249,-4.728344068,-18.0506785
1996,220.9842822,16.92765401,16.5063014,-2.66280632,2.720965454,-6.088958938,286.5454701,272.4579857,7.090537498,7.403653004,37.07542094,279.4129589,-45.07506407,46.05956178,-103.0717902,-43.95308368,44.91307588,-100.5061914,-7.245404009,16.21371834,-16.56784692
1995,240.2293869,16.43940294,15.85911969,3.352195614,7.282570009,-0.979701516,270.2539691,251.5116774,11.23721543,53.03582593,0.959815061,260.7144589,55.10809444,119.7211028,-16.10570799,53.16287147,115.4951494,-15.53720361,24.41259924,-3.284151125,-7.134744879
2015,221.933863,17.56938788,17.38439892,-3.055775045,4.521078047,-1.335140604,308.6833906,302.2173257,9.337761127,20.44014671,1.782600432,305.4332477,-53.68809706,79.43257387,-23.45760315,-53.12281239,78.59622432,-23.21061687,-13.81539747,4.07988934,-6.036274875
2009,217.3177818,17.80474294,16.60037279,-0.472722144,3.448385842,-5.699625747,317.0088713,275.5723767,0.223466225,11.89136492,32.48573366,295.5653702,-8.416696258,61.39762349,-101.4803713,-7.847363816,57.2444905,-94.61591215,-1.630128349,2.694339303,-19.65450873
1955,338.9678205,13.80459455,13.3290155,1.162032294,5.128250885,-3.068392711,190.5668307,177.6626542,1.350319052,26.29895714,9.415033829,184.0016547,16.04138467,70.79342421,-42.35791729,15.48874646,68.35453553,-40.898654,5.95919314,-3.565571421,-15.73548764
1980,291.2822189,15.34528143,14.77794959,1.036330596,7.302566716,-3.36358169,235.4776622,218.3877942,1.073981104,53.32748064,11.31368179,226.7717955,15.90278465,112.0599414,-51.61510765,15.31484131,107.9169628,-49.70684067,7.567873317,-3.485782618,-24.5627797
1926,74.96101238,13.53830703,12.88772114,-0.645592769,4.184206202,-6.166603886,183.2857572,166.0933561,0.416790023,17.50758154,38.02700349,174.4779256,-8.740233116,56.64706823,-83.48537673,-8.320219568,53.92488271,-79.47347124,-2.701293266,3.981114875,-25.80234223
1967,175.2046329,16.32249666,16.15340406,1.902083518,5.224022743,-4.105389901,266.4238971,260.9324628,3.617921711,27.29041362,16.85422624,263.6638838,31.04675187,85.26909375,-67.01021293,30.72512363,84.3857502,-66.31602191,9.936527559,-7.808794467,-21.44665021
1943,332.7808787,19.14188718,17.90103517,2.246404794,2.959262202,-5.454772386,366.4118449,320.4470603,5.046334499,8.757232781,29.75454178,342.6595957,43.00042713,56.64586322,-104.4146376,40.21297124,52.97385677,-97.64607235,6.647700798,-12.25362684,-16.14210174
1958,396.4418869,14.14671517,14.59745788,1.257835487,8.178069676,-1.473719447,200.1295502,213.0857766,1.582150113,66.88082362,2.171849007,206.5060789,17.79424037,115.6928224,-20.84828926,18.36120055,119.3790276,-21.51255755,10.28666626,-1.853696618,-12.05218032
1933,251.4724036,18.10342333,15.70329272,-1.891942819,5.573757856,-4.633734805,327.7339364,246.5934022,3.579447629,31.06677664,21.47149824,284.2833558,-34.25064177,100.904098,-83.88646279,-29.70973189,87.52635115,-72.76489402,-10.54523115,8.766761288,-25.82731577
1988,372.1634541,15.71373381,11.66933428,1.661610627,5.854533191,-1.690302655,246.9214303,136.1733624,2.760949877,34.27555889,2.857123065,183.3688126,26.11010709,91.99657615,-26.56096598,19.38988985,68.31850484,-19.72470671,9.727954568,-2.808624855,-9.895932996
2004,203.9369693,15.94302688,15.014357,4.149535693,5.926011897,-2.667661756,254.1801062,225.430916,17.21864647,35.117617,7.116419242,239.3742972,66.15615911,94.47856699,-42.53060309,62.30261026,88.97525818,-40.05322594,24.59019788,-11.06955767,-15.8085953
2018,256.0520285,18.811619,19.11894511,1.34780245,4.882837772,-5.521681788,353.8770095,365.5340621,1.816571444,23.84210471,30.48896977,359.6583111,25.35434618,91.85408381,-103.871774,25.76856106,93.35470734,-105.568731,6.581100712,-7.442136242,-26.9614764
1951,391.1475282,16.54775596,16.07610035,-2.181817908,2.290581779,-7.982395094,273.8282274,258.4410024,4.760329385,5.246764886,63.71863143,266.0233854,-36.1041903,37.90398829,-132.090726,-35.07512363,36.82362253,-128.3257845,-4.997632346,17.41613257,-18.28432875
1978,367.4851806,16.24966112,15.15846231,2.992378156,3.84810805,-5.209524066,264.0514866,229.7789796,8.954327028,14.80793556,27.139141,246.3198757,48.62513098,62.53045177,-84.65300068,45.35985149,58.33140084,-78.96837421,11.51499447,-15.58886602,-20.0468115
1952,451.2561078,19.39609645,17.72443969,-2.645912844,5.865927981,-4.098021378,376.2085575,314.1557625,7.000854775,34.40911108,16.79377922,343.7849419,-51.32038071,113.7761049,-79.48561791,-46.89732263,103.9702868,-72.63513279,-15.52073418,10.8430074,-24.03869827
1967,309.2361124,17.08588419,16.44326291,2.213112352,6.103595656,-3.734378754,291.9274384,270.3808952,4.897866283,37.25387993,13.94558468,280.9476857,37.81298134,104.2853285,-63.8051629,36.39078826,100.3630281,-61.40537167,13.50794294,-8.264599749,-22.79313794
1998,415.0444955,18.03475019,17.26367021,0.657661693,5.210520182,-2.189012382,325.2522143,298.0343089,0.432518903,27.14952056,4.79177521,311.3459794,11.86076434,93.97042981,-39.47829147,11.35365458,89.95270201,-37.79038784,3.426759525,-1.43962959,-11.4058932
2000,365.3130818,16.94550215,16.26107891,3.042900098,7.414440424,-2.47177916,287.150043,264.4226872,9.259241004,54.9739268,6.109692214,275.5521475,51.56347013,125.6414161,-41.88553905,49.48083859,120.5668008,-40.19379595,22.56140149,-7.521377046,-18.32685932
2010,387.19754,19.96510485,19.60064037,3.596277949,4.100755564,-4.072995241,398.6054116,384.1851028,12.93321509,16.8161962,16.58929023,391.32884,71.80006632,81.8720148,-81.31777704,70.48935074,80.37743505,-79.83331494,14.74745681,-14.64762297,-16.7023579
1973,345.7049807,17.60703558,17.43047126,1.40920368,3.50092585,-4.254865627,310.0077021,303.8213283,1.985855011,12.25648181,18.1038815,306.8989277,24.81189933,61.64092601,-74.91557049,24.56308424,61.02278741,-74.16431302,4.93351759,-5.995972297,-14.89596906
1983,375.1613586,16.49428803,15.53161982,2.01369023,9.59830798,1.025857462,272.0615375,241.2312143,4.054948344,92.12751607,1.052383532,256.1830109,33.21438666,158.3172564,16.92078845,31.2758711,149.0772705,15.93322809,19.32801901,2.065759149,9.846495864
1976,354.4867333,16.43140392,14.94754034,3.81997451,6.235373133,-2.204264164,269.9910349,223.4289623,14.59220526,38.8798781,4.858780506,245.609073,62.76754416,102.4559346,-36.21915484,57.0992231,93.20349145,-32.94832752,23.81896643,-8.420232922,-13.74440955
1951,336.3102146,16.91668561,16.28729515,-2.444380687,2.849973226,-7.700769264,286.174252,265.2759835,5.974996945,8.12234739,59.30184726,275.5270515,-41.3508196,48.21210106,-130.2714926,-39.81234973,46.41835512,-125.4247019,-6.966419514,18.82361167,-21.94698622
1977,329.5374474,16.99984219,15.59760458,-4.917251592,4.539771862,-7.521485677,288.9946346,243.2852686,24.17936322,20.60952856,56.57274679,265.1568165,-83.59250109,77.17540525,-127.8640696,-76.69734594,70.80956639,-117.3171594,-22.32320041,36.98503742,-34.14582904
1965,335.3978218,16.96923783,15.84099095,2.077903441,4.729005696,-4.202060744,287.9550326,250.9369941,4.317682711,22.36349487,17.6573145,268.8095429,35.26043769,80.24762237,-71.30576816,32.9160496,74.91213641,-66.5648062,9.82641721,-8.731476481,-19.8715692
1929,341.9994447,15.54461058,14.70276111,1.576057708,7.97485771,-2.915384327,241.634918,216.1711843,2.483957899,63.59835549,8.499465774,228.5486959,24.49920332,123.9660575,-45.31851405,23.17239998,117.2524278,-42.8641993,12.56883596,-4.59481394,-23.24977518
1963,331.5246119,16.92037212,15.85292437,0.176076577,5.590815901,-6.923651614,286.2989926,251.3152112,0.031002961,31.25722244,47.93695168,268.2373795,2.979281209,94.59868549,-117.1507617,2.791328664,88.63078167,-109.7601254,0.984411728,-1.219092879,-38.70886154
2010,334.3953532,20.41372714,19.6481753,3.278475471,4.120852219,-4.935737125,416.7202556,386.0507925,10.74840141,16.98142301,24.36150097,401.0924892,66.92590368,84.12195277,-100.7567909,64.41606075,80.96722677,-96.97822825,13.51011292,-16.1816931,-20.33944329
1948,200.9319446,15.97352155,14.61195134,-0.48469536,5.729553584,-3.747843708,255.1533908,213.5091219,0.234929592,32.82778427,14.04633246,233.4043196,-7.742291777,91.52114766,-59.86626224,-7.082345012,83.71995816,-54.76330988,-2.777088036,1.816562455,-21.47347135
1959,291.192179,16.0853435,15.01957598,1.679073872,1.540950517,-8.186026605,258.7382755,225.5876627,2.819289066,2.374528496,67.01103159,241.5950389,27.00847998,24.78671838,-131.6750498,25.21897759,23.14442337,-122.9506486,2.58736975,-13.74494338,-12.61426193
1950,301.0917784,15.60104771,15.23849764,0.088866094,7.914380424,-3.082743487,243.3926897,232.2118103,0.007897183,62.6374175,9.503307405,237.7365287,1.386404175,123.4726266,-48.09402822,1.354185766,120.6032674,-46.97637935,0.703320076,-0.273951373,-24.3980047
1943,246.0297152,18.83152099,17.69531803,2.057615384,2.35477945,-5.797078752,354.626183,313.1242803,4.233781067,5.544986257,33.60612205,333.229753,38.74802729,44.34407865,-109.1678102,36.4101586,41.66857126,-102.5811522,4.845230421,-11.92815842,-13.65084191
1931,208.8865795,17.30408557,15.81504526,0.587344881,4.312074953,-4.142077901,299.4313773,250.1156564,0.344974009,18.5939904,17.15680934,273.6648964,10.16346607,74.61651395,-71.67487042,9.288885867,68.19566052,-65.50714945,2.532675148,-2.43282825,-17.86095037
1980,300.1489261,15.33320504,14.45658719,0.754564508,7.003676393,-3.35225315,235.1071769,208.9929132,0.569367597,49.05148302,11.23760118,221.6658156,11.56989232,107.3888062,-51.40078491,10.90842761,101.2492584,-48.46213996,5.284725634,-2.52949125,-23.47809625
1975,207.8502655,17.14257471,16.32279194,2.058912057,4.44119313,-2.112714631,293.8678678,266.4335369,4.239118859,19.72419642,4.463563112,279.8146804,35.29505377,76.13348505,-36.21736841,33.60719314,72.49267145,-34.48540136,9.144026084,-4.349893627,-9.382973705
1930,308.4292361,14.64594168,13.70538149,-1.116309772,3.947402816,-4.458954658,214.5036076,187.8374818,1.246147507,15.58198899,19.88227664,200.728218,-16.34940781,57.81343142,-65.30558986,-15.29945129,54.10066149,-61.11167463,-4.406524338,4.977574657,-17.60129017
1991,285.6893673,18.36114692,16.89255993,3.683609972,5.256475064,-3.379097892,337.1317163,285.358581,13.56898242,27.63053009,11.41830256,310.1667748,67.6353039,96.51491094,-62.04411285,62.2256022,88.79532003,-57.08161364,19.36280396,-12.44727869,-17.7621438
1997,270.3593541,16.87685168,15.81440428,-2.428811903,4.905391563,-3.072748262,284.8281228,250.0953826,5.89912726,24.06286639,9.441781881,266.8973554,-40.99069826,82.78756586,-51.85831668,-38.41021334,77.57584531,-48.59368325,-11.91427342,7.463127553,-15.0730334
2017,230.602683,16.57484565,14.78557066,3.52523731,2.666860023,-5.656371561,274.7255085,218.6130998,12.42729809,7.112142382,31.99453924,245.0685516,58.43026431,44.20279326,-93.75348559,52.12264536,39.43104732,-83.63268141,9.401314455,-19.94005207,-15.08475119
2008,255.1314267,17.70274843,15.38599731,-0.436369232,4.075934856,-3.018262007,313.3873018,236.7289132,0.190418107,16.61324495,9.109905543,272.3744396,-7.724934733,72.15524935,-53.43153299,-6.713975827,62.71232272,-46.43897112,-1.778612562,1.317076674,-12.30223932
2015,251.3401085,17.76315951,17.12113767,-3.07110726,4.641701904,-1.189780063,315.5298357,293.1333552,9.431699802,21.54539657,1.415576599,304.1254995,-54.55256812,82.45129131,-21.13425304,-52.58085021,79.47121734,-20.37038827,-14.25516442,3.65394219,-5.522604385
2018,200.5041064,18.75285629,19.14486626,1.3915225,4.448123464,-5.693765349,351.6696191,366.525904,1.936334869,19.78580235,32.41896385,359.0209256,26.09502147,83.41502008,-106.7743633,26.64051216,85.15872881,-109.0063761,6.189663884,-7.923002594,-25.32657124
1981,323.4551063,18.18838906,16.65497926,-0.050874058,5.945502166,-3.432647951,330.8174964,277.3883342,0.00258817,35.34899601,11.78307196,302.9272425,-0.925317162,108.1391065,-62.43433643,-0.847306383,99.02221528,-57.17068044,-0.302471823,0.174632731,-20.40881583
1956,348.3828338,16.47593645,16.09843426,-0.862520307,5.018548524,-5.423450139,271.456482,259.1595857,0.74394128,25.18582929,29.41381141,265.2367799,-14.21082977,82.68528657,-89.35641985,-13.88522646,80.7907735,-87.30905554,-4.328600013,4.677835878,-27.21784769
1949,384.0201996,18.17823122,17.21940608,3.740845429,7.961362738,-2.065565884,330.4480903,296.5079457,13.99392452,63.38329664,4.266562421,313.0183452,68.00195317,144.7234927,-37.54833424,64.41513652,137.0899379,-35.56781774,29.78222741,-7.726962695,-16.44471926
1933,386.1054035,18.32667569,15.84284068,-1.607166269,6.068982248,-4.151845586,335.8670417,250.9956007,2.582983418,36.83254553,17.23782177,290.346603,-29.45401499,111.2242694,-76.08952755,-25.46207915,96.14991882,-65.77702813,-9.753863559,6.672706182,-25.19747716
1941,342.9529547,17.2492988,15.9425631,-0.149899398,8.69110055,-1.005026532,297.5383091,254.1653181,0.022469829,75.53522876,1.01007833,274.9980345,-2.5856595,149.9153903,-17.33600295,-2.389780605,138.5584189,-16.0226989,-1.302790737,0.150652872,-8.734786643
1953,422.9622807,19.07747,16.93033062,0.16489091,6.391385352,-1.72352117,363.9498618,286.6360948,0.027189012,40.84980672,2.970525223,322.9878745,3.145701397,121.9314623,-32.88042342,2.791657629,108.2082671,-29.17978323,1.053881349,-0.284192975,-11.01568796
1945,394.9686839,15.93574484,14.88896895,2.708457547,2.209698107,-6.468986358,253.9479635,221.6813964,7.335742282,4.882765724,41.8477845,237.2668101,43.16128837,35.2131852,-103.088116,40.32614031,32.9001265,-96.31653701,5.984873514,-17.52097492,-14.29450691
1998,358.4726494,17.97821415,17.38850394,0.418414817,5.435835627,-2.182058935,323.216184,302.3600693,0.175070959,29.54830896,4.761381194,312.6142476,7.522351182,97.72661698,-39.22952281,7.275607693,94.52104922,-37.94274039,2.274434168,-0.91300579,-11.8613137
1960,352.7635358,13.56882137,12.28238712,-4.86442276,4.345614055,-2.649924653,184.1129133,150.8570333,23.66260879,18.88436151,7.022100669,166.6575167,-66.00448349,58.96486085,-35.95635426,-59.74672343,53.37451408,-32.54740042,-21.13890392,12.8903538,-11.51554982
1936,388.4562687,11.71148638,10.32673977,-1.497853935,-1.664459914,-9.339380194,137.1589132,106.6415543,2.24356641,2.770426805,87.22402241,120.9414721,-17.54209595,-19.49329961,-109.3780239,-15.4679478,-17.18844439,-96.44534888,2.493117831,13.98902737,15.54502395
1941,131.2109885,14.6444857,13.60380255,-3.01362259,2.594945485,-4.934096456,214.4609613,185.0634438,9.081921116,6.733742068,24.34530784,199.2206919,-44.13295292,38.00164204,-72.25730498,-40.99672668,35.301126,-67.12247396,-7.820186333,14.86950454,-12.80371132
1988,445.9463766,14.16698024,9.855252369,0.58816927,1.85275064,-4.176350074,200.7033292,97.12599926,0.34594309,3.432684933,17.44189994,139.6191656,8.332582427,26.24788171,-59.16626899,5.796556591,18.25932513,-41.15898396,1.089730991,-2.456400774,-7.737735272
1948,221.8440737,13.09963725,12.42402955,-3.200160217,2.242036775,-6.538494967,171.6004961,154.3565102,10.24102541,5.026728899,42.75191643,162.7502802,-41.92093798,29.36986845,-85.65191223,-39.75888509,27.85513113,-81.23445466,-7.174876891,20.92423147,-14.65954617
1931,273.1967149,15.69776707,14.30424576,-1.549018791,0.84730875,-6.893288904,246.4198911,204.6114469,2.399459215,0.717932118,47.51743192,224.5447182,-24.31613617,13.3008554,-108.2092436,-22.15754548,12.1201126,-98.60329861,-1.312497176,10.67783405,-5.840744005
1981,167.1827553,15.14615108,14.12804292,-2.907371198,0.796733439,-7.748220141,229.4058926,199.6015969,8.452807283,0.634784173,60.03491535,213.9854726,-44.03548341,12.06744504,-117.3557129,-41.07546508,11.25628422,-109.4671867,-2.316399853,22.52695207,-6.173266078
1985,144.2952323,12.32739778,10.27165,-2.232470101,3.871638822,-4.641884985,151.9647361,105.5067938,4.983922754,14.98958717,21.54709622,126.6227155,-27.52054698,47.72723183,-57.22236268,-22.93115153,39.76811892,-47.67981793,-8.643317913,10.36286944,-17.97170211
1989,231.9467386,14.15721049,13.0573356,-0.038744228,1.647674131,-8.015324834,200.4266089,170.494013,0.001501115,2.714830043,64.2454322,184.8554485,-0.548510196,23.3264695,-113.4746408,-0.505896392,21.51423409,-104.6587863,-0.063837863,0.310547575,-13.20664338
1929,231.4895679,12.0980802,11.19302474,-0.02199023,2.664671654,-5.547209636,146.3635445,125.2838029,0.00048357,7.100475026,30.77153475,135.414111,-0.266039561,32.23741138,-67.11058707,-0.246137183,29.82573576,-62.0900547,-0.058596741,0.121984413,-14.78149228
1963,249.662702,14.14147124,13.17816853,-1.3617358,0.208087295,-9.426641216,199.9812089,173.6641259,1.85432439,0.043300322,88.86156461,186.3586914,-19.25694766,2.942660501,-133.3065757,-17.94518387,2.742209446,-124.2258667,-0.283359919,12.83659482,-1.961564273
1927,292.5487512,11.83467501,11.09201185,-3.405157134,-0.560575135,-8.694628359,140.0595326,123.0327268,11.59509511,0.314244481,75.5965623,131.2703554,-40.29892805,-6.634224537,-102.898101,-37.77004327,-6.217906033,-96.44092076,1.908846418,29.60657578,4.873992462
2014,236.3695214,15.49513008,14.56404226,-2.536349777,-1.79173099,-9.323127092,240.0990562,212.1113269,6.433070191,3.21029994,86.92069877,225.6717293,-39.30106972,-27.76310475,-144.463067,-36.93950533,-26.09484585,-135.7824169,4.544456496,23.64671132,16.70453573
1964,193.1071013,16.34185533,15.10954192,1.752731465,-2.587174513,-12.03805527,267.0562355,228.2982569,3.072067589,6.693471959,144.9147746,246.917948,28.64288403,-42.27923159,-196.7241576,26.48296954,-39.09102174,-181.8895006,-4.534622174,-21.09947825,31.14454977
1933,359.6573493,17.66964046,15.42566038,-3.043075841,3.366228592,-5.922579996,312.2161939,237.9509982,9.260310575,11.33149493,35.07695381,272.5658728,-53.770056,59.48004892,-104.6498591,-46.94145444,51.92629903,-91.3597076,-10.2436889,18.0228601,-19.93675812
